text,favorite_count,retweet_count,created_at,lang,user.screen_name,user.name,user.time_zone,user.followers_count,user.statuses_count,_id
"Ban Ki-Moon, the @UN Secretary General, is the subject of this week's @TheEconomist quiz at http://t.co/jLqZ3wj9Eo http://t.co/MQW1ikA72G",0,0,Fri Nov 14 13:48:49 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,533255234231885824
@ianbremmer A Pacific-centric map for the 21st Century. The power centers seem to be shifting across the pond! #G20 http://t.co/SgHJpXzqUl,0,0,Sat Nov 15 14:14:23 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,533624053500608512
Freedom is just another word for nothing left to lose - Janis Joplin (Me &amp; Bobby McGee),0,0,Tue Nov 18 01:59:16 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,534526218528227328
Doppelgängers? Or is it just the second cup of coffee I had this morning? http://t.co/KXL4Qjr3eB,0,0,Wed Nov 19 11:15:41 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,535028634679926784
"EMI, Sony BMG, Warner Music Group, HMV, Napster, eMusic, iTunes, Spotify, SoundCloud, Pandora, Beats. #Quartz http://t.co/L7m5xWoaf6",0,0,Thu Nov 20 17:55:27 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,535491629008699392
Cannot think of a more succinct way to express the essence of Macroeconomics! @Frasier_Quotes #Frasier http://t.co/4PgJX5o1Cb,1,0,Thu Nov 20 18:44:59 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,535504092496277504
"@matteorenzi, the 39-year old Prime Minister of Italy, is the subject of this week's @TheEconomist quiz. http://t.co/kISl1tgorh",0,0,Fri Nov 21 12:24:52 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,535770820207861761
"Art Collection #2 - 'MAO' (1972) by Andy Warhol, of 15 minutes fame, the Pop Art movement and the Velvet Underground. http://t.co/qpAkkDfCiE",0,0,Sat Nov 22 08:10:55 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,536069298553233408
"Last words are for fools who haven't said enough.
- Karl Marx",0,0,Sun Nov 23 14:11:00 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,536522303866032130
"George Orwell once said England was the most class-ridden country under the sun. Now, we have proof. http://t.co/fCtNzN6Sks",0,0,Sun Nov 23 17:31:08 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,536572671211741184
"I do not agree with @NinaStrohminger's core argument - except that ""morality necessitates the concept of identity"". http://t.co/DswvH6TCuV",0,0,Wed Nov 26 03:47:00 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,537452433975148544
Colorless green ideas sleep furiously. @IBMWatson,0,0,Wed Nov 26 16:16:50 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,537641137238863872
"Nothing is so common as the desire to be remarkable.
- William Shakespeare",0,0,Thu Nov 27 03:44:31 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,537814197027880960
"Lest I forget, a gem of an article from the @aeonmag archives, about the role of feedback loops in biological systems http://t.co/jaGqAHRqOq",0,0,Thu Nov 27 11:37:20 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,537933186269859840
"Correlation does not imply causation. But, according to @chr1sa, petabytes allow us to say: ""Correlation is enough"", i.e. causality is dead.",0,0,Fri Nov 28 05:27:13 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,538202431205556225
"""Thank You"" ---&gt; ""Thanks"" ---&gt; ""Thnx"" ---&gt; ""Thkx"" ---&gt; ""Thx"" ---&gt; ""Tx""",0,0,Fri Nov 28 07:23:18 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,538231643345920000
@ProSyn I would also add teeth color as one of the indicators. http://t.co/3cgFNQ9UX2,1,0,Fri Nov 28 07:59:49 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,538240833317634048
"(Relatively) Little Known Companies #1: @UTC, the parent company of Otis elevators, Carrier air-conditioners and Pratt &amp; Whitney engines.",0,0,Sat Nov 29 13:11:26 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,538681642559102976
"Art Collection #3 - 'Sunrise' (1872) by Claude Monet, iconic French painter and founder of the Impressionist movement http://t.co/OaDFVEVKdF",1,0,Sun Nov 30 02:56:09 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,538889188381179904
"Schools Of Thought #1: Malthusianism, stumbled upon while reading about the recent Swiss #Ecopop referendum.
http://t.co/wZL8UshdNy",0,0,Mon Dec 01 08:03:39 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,539328961143001088
"Routine, in an intelligent man, is a sign of ambition
- W.H. Auden
(Quoted by @nytdavidbrooks here: http://t.co/mQOY9Xi4Uj)",0,0,Mon Dec 01 14:49:17 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,539431043556581378
"Carlos Ghosn, CEO of Nissan-Renault-VAZ, predicts the coming age of Connected, Autonomous &amp; Low-Emission automobiles
http://t.co/NiVKHIUXXN",1,0,Tue Dec 02 05:17:34 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,539649553113178112
"The stock market has called nine of the last five recessions
- Paul Samuelson",0,0,Tue Dec 02 16:57:10 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,539825612609708032
"@qz Whenever I read about bank-runs, I am reminded of FDR's quote: ""The only thing we have to fear is fear itself"".",0,0,Wed Dec 03 05:12:16 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,540010610012864512
"@JunckerEU, President of the EU's Executive branch, @EU_Commission, was the subject of last week's @TheEconomist quiz http://t.co/AaoM9sCgfi",0,0,Wed Dec 03 09:52:51 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,540081218276962304
"Little Known Companies #2: @SITAonline, a Swiss ICT co-operative, owned by the air transport community, used by virtually all major airlines",0,0,Thu Dec 04 05:15:08 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,540373716358537216
"#Parkinson's Law: Work expands so as to fill the time available
#Horstman's corollary: Work contracts to fit in the time we give it",0,0,Thu Dec 04 11:40:14 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,540470629065953280
"@EPN, the President of Mexico, is the subject of this week's @TheEconomist quiz at http://t.co/pdBSaBi6oy. http://t.co/rmH9QzDNxy",0,0,Fri Dec 05 07:06:21 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,540764092597039104
"George Tsunis ---&gt; @usembassyoslo
Colleen Bell ---&gt; @usembbudapest
Noah Mamet ---&gt; @USEmbArgentina
Isn't this somehow worse than lobbying?",0,0,Fri Dec 05 10:53:01 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,540821136921997313
"Art Collection #4 - 'Freedom From Want' (circa 1943) by Norman Rockwell, based on FDR's famous 'Four Freedoms' speech http://t.co/PRALoK5PWQ",0,0,Sat Dec 06 05:03:39 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,541095604193996800
"The business plans of the next 10,000 startups are easy to forecast: 'Take X and add AI'. http://t.co/53cXXeQx7S by @kevin2kelly",0,0,Sat Dec 06 14:02:05 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,541231103634182144
"Schools Of Thought #2: Behaviorism, influenced by John #Watson, BF #Skinner and Ivan #Pavlov. http://t.co/F13tQNm3J9 http://t.co/76IoyP9UA8",0,0,Sun Dec 07 07:04:01 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,541488280319967233
"@ianbremmer This cartoon, and my personal history with the rabbit, encouraged me to write https://t.co/PyneuRB3fF",0,0,Sun Dec 07 13:35:17 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,541586745997811715
"I just published my first longform article, that I have written, since finishing college via @Medium's dreamy UI. https://t.co/PyneuRB3fF",0,0,Sun Dec 07 13:41:32 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,541588322284347392
"""Showing up is 80 percent of life"" a.k.a
""80 percent of success is showing up""
- Woody Allen (via @QuoteResearch)",1,0,Mon Dec 08 05:41:10 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,541829821559357441
"As corny as it sounds, 'Fake it till you make it' could actually be an effective strategy to convert #vicious cycles into #virtuous cycles.",0,0,Tue Dec 09 09:24:56 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,542248521135443968
"Little Known Companies #3: @ipsoft, whose new AI platform #Amelia, could transform the customer service industry, with @Accenture's support.",0,0,Wed Dec 10 04:27:55 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,542536162582077441
When did you stop beating your wife? #LoadedQuestion http://t.co/C1unhnFQl4,0,0,Thu Dec 11 02:05:21 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,542862672924921857
A glimpse into the #Anonymous people behind the #GuyFawkes mask - Hector Monsegur. @YourAnonNews http://t.co/PT1NEunqVM,0,0,Thu Dec 11 04:23:03 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,542897323102060544
"@shivon Call me neurotic, but I just adore research studies of this sort. It just puts everything into perspective. Kudos!",1,0,Thu Dec 11 14:35:21 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,543051413375291393
#Nudge #WDRmind We finally seem to have come to terms with the fact that our mental resources are not infinite! http://t.co/s5BWTPzBTD,0,0,Fri Dec 12 05:13:13 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,543272339350093824
"@CFKArgentina, the President of Argentina, is the subject of this week's @TheEconomist quiz at http://t.co/jLqZ3wj9Eo http://t.co/YTSiAIMgnu",0,0,Fri Dec 12 12:19:40 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,543379657165258754
"Art Collection #5 - 'Girl With A Pearl Earring' (1665) by Johannes Vermeer, a prominent Dutch Golden Age artist. http://t.co/kOeqNuriL7",0,0,Sat Dec 13 03:09:35 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,543603610601279489
"A delightful anecdote behind the #Coolidge Effect, which describes the impact of novelty on mating behavior. http://t.co/nn6fNJ8lXB",0,0,Sat Dec 13 15:39:46 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,543792401987272704
"Doug McMillon, @Walmart CEO, on the importance of integrating the e-commerce &amp; brick-and-mortar customer experience.
http://t.co/Yg6z94SPPS",0,0,Mon Dec 15 05:08:21 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,544358277744578560
"""The people who define the choices have more power than the people making the choice""
- @shl, founder of @gumroad 
http://t.co/2HYz0k0fpe",1,0,Mon Dec 15 12:36:00 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,544470933168066560
Sony's strategy to coerce media outlets to stop circulating the hacked documents will only invoke the #Streisand Effect #RightToBeForgotten,0,0,Tue Dec 16 05:10:10 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,544721123410071552
"If @BurgerKing was allowed to move to Canada for #TaxInversion, then @Fly_Norwegian should be allowed to use Ireland as a #FlagOfConvenience",0,0,Wed Dec 17 06:44:12 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,545107174955810817
"Little Known Companies #4: #HamburgSUD, owned by German family conglomerate #Oetker, is one of the world's largest container shipping lines",0,0,Thu Dec 18 05:43:50 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,545454370490310656
"@JebBush, son of #XLI &amp; brother of #XLIII, is the subject of this week's @TheEconomist quiz at http://t.co/9zTyxNiLex http://t.co/9sMkWwTlIZ",0,0,Thu Dec 18 18:49:10 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,545652007558582272
"New York Minute: The interval between a Manhattan traffic light turning green and the guy behind you honking his horn.
- Johnny #Carson",0,0,Fri Dec 19 06:51:51 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,545833873905434624
Art Collection #6 - The armless 'Aphrodite de Milos' (circa 100 BC) is one of the most recognizable Greek sculptures. http://t.co/nTHOVnrUI8,1,0,Sat Dec 20 03:37:32 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,546147359919325185
"Great read in the @NewYorker by @ElizKolbert about NZ's grassroots efforts to exterminate non-native invasive mammals
http://t.co/qbScAc26rQ",0,0,Sat Dec 20 11:28:21 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,546265846339756035
"First Law Of Holes: If you find yourself in a hole, stop digging!",0,0,Sat Dec 20 15:19:06 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,546323917363609601
"Schools Of Thought #3: #Pantheism, popularized by the Dutch philosopher #Spinoza advocates that the Universe, God &amp; Nature are all identical",0,0,Sun Dec 21 03:33:30 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,546508735342845952
"@tomfriedman suggests we drop the following four words from our lexicon -
1. #Privacy
2. #Average
3. #Later
4. #Local
http://t.co/xvBYEhZ4eE",0,0,Mon Dec 22 05:37:57 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,546902439157182466
It never ceases to amaze me how our minds can instantaneously recognize profile #silhouettes. #FacialRecognition http://t.co/XfTgXH9RP5,0,0,Mon Dec 22 19:02:43 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,547104967459229696
"Figures Of Speech #1 - ""Soft Bigotry of Low Expectations"", coined by @MJGerson, in reference to the state of the American education system.",0,0,Wed Dec 24 05:19:24 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,52,267,547622546867118080
"#ReadingTheMindInTheEyes Test - One of the very few methods around, to objectively measure #EQ &amp; interpersonal skills
http://t.co/98W4Eq0GUU",0,0,Wed Dec 24 16:49:35 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,272,547796236548317184
"English Language #Pangram -
""The quick brown fox jumps over the lazy dog""
A1B1C1D1E3F1G1H2I1J1K1L1M1N1O4P1Q1R2S1T2U2V1W1X1Y1Z1",0,0,Thu Dec 25 10:13:05 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,272,548058843930836993
"Little Known Companies #5: @CondeNast, a privately held media house, publishes @NewYorker, @GQMagazine, @VanityFair, @voguemagazine &amp; @WIRED",1,0,Fri Dec 26 01:48:09 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,272,548294161497989120
"I got the red ones wrong, which are all vague emotions. On the whole, it was an intense &amp; mentally taxing exercise! http://t.co/fxHYjPTdah",0,0,Fri Dec 26 19:06:08 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,272,548555377659244544
"Art Collection #7 - 'The Scream' (1893), by Norwegian painter Edvard Munch, forefather of the Expressionist movement. http://t.co/BzlYb4NIfB",1,1,Sat Dec 27 05:01:25 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,272,548705187230011394
"Fallacies &amp; Biases #1: False Equivalence
Definition @skepticalraptor
Example @awallenstein via http://t.co/ClXFrdL93V http://t.co/TiJ73klNBl",0,0,Sat Dec 27 13:17:13 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,50,277,548829958496210944
@skepticalraptor @awallenstein Noted. I wanted to use topical examples to illustrate logical fallacies/cognitive biases. Hence d compromise,0,0,Sun Dec 28 02:23:33 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,50,277,549027845712777216
"Schools Of Thought #4: #Positivism, founded by French philosopher #Comte rejects metaphysics, in favor of a scientific approach to sociology",0,0,Mon Dec 29 15:52:10 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,50,277,549593729032400896
"Little Known Companies #6: @Luxottica, Italian giant behind @ray_ban &amp; @LensCrafters, is working with @intel &amp; @googleglass on #wearabletech",1,0,Tue Dec 30 05:45:22 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,549803411156119552
"IN GOD WE TRUST; EVERYONE ELSE BRING DATA
- @DemingInstitute, American statistician, subject of the documentary ""If Japan Can, Why Can't We""",0,0,Wed Dec 31 03:30:10 +0000 2014,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,550131772277534720
"Michael Lynton, CEO of @SonyEntNet, is the subject of this week's @TheEconomist quiz at http://t.co/e7zLM9Qfy3 http://t.co/tlVmYjcZSD",0,0,Thu Jan 01 05:38:08 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,550526364202188800
"Schools Of Thought #5: #Stoicism, a post-Aristotelian Hellenistic philosophy. Excellent introduction by @PlutosOrbit http://t.co/BObXzzTUNN",3,1,Thu Jan 01 13:46:42 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,550649319158579202
"Art Collection #8 - 'Saturn Devouring His Son' (circa 1820), one of the fourteen 'Black Paintings' by Francisco #Goya http://t.co/WTNj8zFSr3",1,0,Fri Jan 02 05:51:54 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,550892218483888128
@qz @YAN0 I deep-dived into the numbers and completed the analysis for the rest of the year. https://t.co/rtL0Td8ePH http://t.co/xKvpHHIUdU,2,0,Sun Jan 04 15:13:08 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,551758231987449857
"@qz @YAN0 I did notice one discrepancy. The best stock for Nov 3, was Tesoro, not Agilent, which in fact fell by ~25% http://t.co/GzBkILEbzC",0,0,Sun Jan 04 15:23:32 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,551760849501581313
"A note of appreciation for @TheStreet, @YahooFinance, @MarketWatch &amp; @SeekingAlpha for providing open access to their comprehensive coverage",0,0,Sun Jan 04 15:48:36 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,551767158561071104
"#ChathamHouseRule seems like a crafty way to ensure an honest &amp; open discussion. After all, what was said is more important than who said it",0,0,Mon Jan 05 07:45:39 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,552008009417621506
Fallacies &amp; Biases #2: Halo Effect via @davidmcraney at http://t.co/BhYaeBB2S8 &amp; @INSEAD at http://t.co/AfdsV54SA8 http://t.co/UlNp37q1aV,0,0,Tue Jan 06 06:06:55 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,552345549828284416
"Director of @DARPA, the blue-sky research agency, on #Robotics, #AI, #DriverlessCars, #CyberSecurity &amp; #BrainScience 
http://t.co/m2PpcSFiu8",0,0,Wed Jan 07 04:06:55 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,552677738641760257
A simplified analysis of the impact of $50 #CrudeOil on the global economy. #OPEC data visualized via @tableau http://t.co/CMs3uw0ZGg,0,0,Wed Jan 07 15:40:11 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,552852204197924864
"#BigData (3Vs) seems to be the unifying theme of #CES2015 - #SmartAppliances, #Drones, #IoT, #Wearables, #3DPrinting &amp; #DriverlessCars",3,1,Thu Jan 08 11:04:41 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,553145258825904128
"Little Known Companies #7: @Parrot, a French tech company with #FlowerPower, is spreading its wings (#PardonThePun) into #Drones &amp; #IoT",1,0,Thu Jan 08 11:20:58 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,553149355796856835
"Mario Cuomo, a.k.a 'Hamlet On The Hudson', is the subject of this week's @TheEconomist quiz at http://t.co/NQXDNhWGTd http://t.co/gjdVKDTg4u",0,0,Fri Jan 09 05:04:42 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,553417054163075072
"Art Collection #9 - 'A Sunday Afternoon' (1884) by Georges #Seurat, who co-founded Neo-Impressionism &amp; Pointillism http://t.co/4ZQPco76hz",0,0,Sat Jan 10 03:27:03 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,553754869027188736
"Figures Of Speech #2 - #HedonicTreadmill, a delightful phrase that captures the essence of the formula: Happiness = (Reality - Expectations)",0,0,Sat Jan 10 19:26:20 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,553996280309895168
"Schools Of Thought #6: #Revanchism, a form of Territorial #Revisionism, that is shaping the disputes in #Ukraine, #SouthChinaSea &amp; #Kashmir",2,0,Sun Jan 11 03:58:35 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,554125192545320960
"It is easy to overlook the philosophical/evolutionary subtext in this ""bad"" joke
Q: What does a baby computer call ""his"" father?
A: #Data",1,0,Mon Jan 12 07:09:32 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,554535631603236864
"Little Known Companies #8: @thync, backed by @khoslaventures, offers ethically ambiguous #wearables to boost mental performance via tDCS",0,0,Wed Jan 14 03:00:13 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,555197665751732225
"""How did you go bankrupt?"" Bill asked.
""Two ways,"" Mike said. ""Gradually and then suddenly."" 
- ""The Sun Also Rises"" (1926), by #Hemingway",0,0,Thu Jan 15 05:06:22 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,555591799956197376
"#JamieDimon, CEO &amp; Chairman of @jpmorgan, is the subject of this week's @TheEconomist quiz at http://t.co/uxmljAVOwu http://t.co/xAjCCdfBUB",0,0,Fri Jan 16 03:14:32 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,555926045220556800
"Art Collection #10 - Oft-parodied 'American Gothic' (1930) by Grant Wood, depicts life in small-town rural America http://t.co/zKwdvcGQkd",0,0,Sat Jan 17 04:14:05 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,556303419867021313
"Better Know A Province #1: #Jilin; Population: 27.5m; Rich in shale &amp; grain; Home of #FAW, a Big 4 Chinese auto-maker http://t.co/8IUGFiSTTn",0,0,Mon Jan 19 08:39:17 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,557094933589291008
"#ElectricCars: Putting The Cart Before The Horse; 
~50% more emissions from a #Tesla in Australia than that in the US http://t.co/EKWd6yLV5q",0,0,Mon Jan 19 16:44:32 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,557217050951577600
"Little Known Companies #9: @ADTstaysafe, a.k.a @Tyco_IS, the omnipresent security services provider, is expanding into #IoT with @Life360",0,0,Wed Jan 21 09:48:33 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,557837144417632256
I have been consumed by this instrumental piece over the last couple of days. #ClassicalGas by Mason Williams https://t.co/akyDZxtXBS,0,0,Fri Jan 23 04:52:01 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,558487292453879808
"Art Collection #11 - 'The (Ballet) Rehearsal' (1873) by French artist #Degas, noted for his fascination with movement http://t.co/ZQvchJFSkJ",0,0,Sat Jan 24 03:37:30 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,558830929410400256
"Fallacies &amp; Biases #3: Gambler's Fallacy via @CassSunstein
#LawOfAverages #LawOfSmallNumbers
http://t.co/UNhp8TM5Ax http://t.co/dTFz7hAFGu",0,0,Sat Jan 24 11:57:04 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,558956650149588992
"Nitin Nohria, Dean of @HarvardHBS, talks about the #FieldMethod, @MBAoath, @HarvardHBX &amp; overcoming gender bias. http://t.co/2BxumVk0Xq",2,0,Sun Jan 25 04:30:34 +0000 2015,en,EpicureanConslt,Epicurean Consultant,Urumqi,51,280,559206671877017602
