text,favorite_count,retweet_count,created_at,lang,user.screen_name,user.name,user.time_zone,user.followers_count,user.statuses_count,_id
"RT @JunkScience: .@SmithsonianMag ought to know this is water vapor, not (invisible) CO2. No one trying to cut H2O vapor. #COP21 https://t.…",0,8,Tue Dec 01 17:15:53 +0000 2015,en,regors1,Roger Smith,London,282,4683,671739508703014912
RT @afpfr: #COP21 Les forêts dans le monde #AFP https://t.co/xh7DQ8v32b,0,59,Tue Dec 01 17:15:54 +0000 2015,fr,mci_bla,CISSOKO Muhammad,"",45,150,671739510099718144
"""Osons affirmer que la planète peut se passer de nous,mais que nous ne pouvons pas nous passer d'elle."" N.Hulot #COP21",0,1,Tue Dec 01 17:15:54 +0000 2015,fr,pierro_le,michel du tierquar,"",111,649,671739510342987776
"President Xi: ""#COP21 summit is not a finishing line, but a new starting point"" #climatechange #China https://t.co/NnJtCW8JSt",0,1,Tue Dec 01 17:15:54 +0000 2015,en,ChinaEUMission,Mission of China,Brussels,2580,2848,671739510804320257
"COP21: UN spotlights importance of protecting forests and agriculture to improve livelihoods, feed… https://t.co/eGw9I2vii5 #TEAMFOLLOWBACK",0,0,Tue Dec 01 17:15:54 +0000 2015,en,HappyFollowBack,Happy FollowBack,"",173,281780,671739511123021824
RT @LaMananaTVE: El #CambioClimático está mermando las pesquerías en todo el mundo #COP21 https://t.co/rmF1l8yWMc https://t.co/J07SAwwg5u,0,1,Tue Dec 01 17:15:54 +0000 2015,es,adri6609,ADRIANA PACIEL,Buenos Aires,670,11994,671739511840337922
RT @IrinaGreenVoice: Give the Ocean—the heart of our climate—a voice at #COP21: https://t.co/f2pFAA4Jlt #OceanForClimate  @ocean_climate ht…,0,80,Tue Dec 01 17:15:54 +0000 2015,en,SealTeam_Shels,Gary-Matthew O'Toole,Dublin,801,21094,671739512331100164
RT @SolarAid: We need to ensure technology justice is a key part of #COP21 so the poorest aren't left behind. Again. https://t.co/qVDGbpxSx8,0,1,Tue Dec 01 17:15:55 +0000 2015,en,VanLeeuwenR,Richenda Van Leeuwen,"",1646,4821,671739513941659648
"RT @ARCapacityLtd: #Obama pledges $30mn to #insurance pools in Africa #AfricanRiskCapacity, Caribbean and Pacific: https://t.co/TLeWRGt5IX …",0,3,Tue Dec 01 17:15:55 +0000 2015,en,GeogheganMC,Mark Geoghegan,London,3858,6338,671739516059787264
"RT @UNFCCC: Global agricultural revolution under way to boost resilience, reduce emissions https://t.co/E2aXw7AHoo #COP21 #LPAA https://t.c…",0,123,Tue Dec 01 17:15:55 +0000 2015,en,ClaudioLutzky,Claudio J Lutzky,"",194,1447,671739516655378432
RT @hyperallergic: Artist Activists Decry Global Warming During Paris Climate Conference - https://t.co/GMZWcUxYkl  #COP21,0,4,Tue Dec 01 17:15:55 +0000 2015,en,MurrayStateArt,MSU Art and Design,Central Time (US & Canada),185,394,671739517297172481
RT @Glo_PAN: #COP21 side event: ClimateSmart FoodSystems for Enhanced Nutrition with @jakufuor @rkyte365 https://t.co/lxHCoKReDn https://t.…,0,7,Tue Dec 01 17:15:55 +0000 2015,en,DFID_Livelihood,Livelihoods Cadre,"",40,29,671739517527805953
RT @bluetouff: La Une du Canard Enchaîné de demain est en ligne #COP21 : https://t.co/kzBc4D98y8,0,3,Tue Dec 01 17:15:56 +0000 2015,fr,ximad,ximad,Paris,1115,15860,671739521629859841
RT @sup_recherche: Prg #LaRechercheMobilisée #COP21: La journée #Recherche au #Bourget &amp; l'expo @SolutionsCOP21 https://t.co/WQLrmT4dTM htt…,0,32,Tue Dec 01 17:15:57 +0000 2015,fr,Chris_Naudin,Christophe Naudin,Paris,863,10201,671739522409873408
"Environ 180 de ces pays ont déjà promis, la main sur le cœur, de réduire leurs émissions de gaz à effet de serre #COP21",0,1,Tue Dec 01 17:15:57 +0000 2015,fr,FrdericGorBi,Fréderic Goré Bi,Hawaii,1872,12739,671739523261403136
"You are a #water professional, join your peers on our forum. https://t.co/ER6saPPT9B #COP21 https://t.co/bARzQeDnD5",0,0,Tue Dec 01 17:15:57 +0000 2015,en,FluksAqua,FluksAqua,Pacific Time (US & Canada),572,73,671739524477804545
Le cardinal Parolin apporte les encouragements du pape François à la COP21 https://t.co/xeGj11qyfZ,0,0,Tue Dec 01 17:15:57 +0000 2015,fr,anotao_nouvelle,Anotao  Nouvelles,Paris,461,251294,671739525610213376
RT @StationCDRKelly: The thin film of the atmosphere of our #EarthRightNow glows over #Paris &amp; #COP21 from @space_station. #YearInSpace htt…,0,3249,Tue Dec 01 17:15:58 +0000 2015,en,robotspy,1999-12/4/15,Eastern Time (US & Canada),348,16228,671739527392808960
"『ＣＯＰ２１開幕　パリに現れた風刺ポスター、安倍首相の頭に原発』(withnews)
https://t.co/zZ69rR2IVq",1,2,Tue Dec 01 17:15:58 +0000 2015,ja,yamakawafuyuki,山川冬樹,Tokyo,8225,7818,671739528713928705
"RT @mukeshparmar146: प्रकृति को हानि पहुँचाना पश्चिम की संस्कृति है भारत की नही, हम तो सूरज,चाँद,नदी,पेड़ो को पूजने वाले लोग है !
#COP21 #P…",0,9,Tue Dec 01 17:15:58 +0000 2015,hi,govind4mali,GOVIND,"",8,124,671739528764239872
RT @ClimateGroup: Business backs #LowCarbonUSA. These 100+ companies are calling for climate action:  https://t.co/qlVgTo7g6z #COP21 https:…,0,56,Tue Dec 01 17:15:58 +0000 2015,en,CarbonConvoCA,Carbon Conversations,Mountain Time (US & Canada),552,12753,671739528776835072
RT @g1: #COP21: Acompanhe o que está rolando no segundo dia da convenção do clima https://t.co/OLduHcAxp5 #G1 https://t.co/F4snQ3PqVB,0,16,Tue Dec 01 17:15:58 +0000 2015,pt,josianeaf1,Josiane De Freitas,"",17,19,671739528806273025
"RT @RACFrance: ""Ne pas laisser de côté les #précaires. 1 chèque #énergie de 400€ doit être mis en place au plus vite."" dit @AnneBringault @…",0,1,Tue Dec 01 17:15:59 +0000 2015,fr,shineboy74c,Robert José,"",118,6840,671739530395930624
RT @Driax75: Kan sa tinvite ala cop21 alor ke dan ton pays ya ni route ni usine et ke la seul pollution et du o pet des dauphin https://t.c…,0,347,Tue Dec 01 17:15:59 +0000 2015,fr,cindy_a2605,CINDY,"",209,7232,671739531222233088
RT @FaunaFloraInt: Launching soon-5 reports to help governments understand role of #REDD+ to cut carbon emissions #COP21 #ClimateChange htt…,0,4,Tue Dec 01 17:15:59 +0000 2015,en,ShineJob,ShineJob,Casablanca,1225,90381,671739532082040832
RT @UmaGotaNoOceano: Estamos de olho nas resoluções apresentadas na #COP21Paris pelo #governo. E você? https://t.co/wkFsZs7VLf #COP21 https…,0,6,Tue Dec 01 17:15:59 +0000 2015,pt,WeLoveSpiller,Letícia Spiller News,Mid-Atlantic,871,723,671739533575258112
@COP21 @iesjoseplanes Pensamiento global y actuación local por el clima #COP21  https://t.co/S0xkShkRbN,0,0,Tue Dec 01 17:15:59 +0000 2015,es,Juanamariabio,Juana María Madrid,"",374,4176,671739533751402496
"A voir le bonheur de segolene royal sur toutes les photos, pour elle clairement la #COP21 est un succès
#enfilagedeperles",0,0,Tue Dec 01 17:15:59 +0000 2015,fr,pp1labulle,pépin la bulle,Athens,118,1954,671739534195978240
"#AttentatsParis #COP21
#Hollande s'est refait une santé
""Un destin tient à peu de choses,quelques drames suffisent"" https://t.co/JnSbU40xCB",0,4,Tue Dec 01 17:16:00 +0000 2015,fr,jeanrenaudie,Jean Larenaudie ن,Athens,2148,10769,671739534544080896
"RT @ENGIEgroup: ""Nécessaire d'enclencher la #TransitionEnergétique.On constate une accélération de ce processus"" I.#Kocher #COP21 https://t…",0,1,Tue Dec 01 17:16:00 +0000 2015,fr,HPeskine,Helene Peskine,"",450,1614,671739534648979456
RT @stephen_yeboah: #India unveils global solar alliance of 120 countries at Paris climate summit #keepitintheground https://t.co/VhIsTr0QV…,0,1,Tue Dec 01 17:16:00 +0000 2015,en,LaBBaMadou,Amadou Labba SALL,Monrovia,1845,1164,671739536318275584
"""@ecologiEnergie: Hind Alowais je suis là pour parler du rôle des femmes dans les négociations et de l'égalité femmes-hommes #COP21""@RefoMx",0,0,Tue Dec 01 17:16:00 +0000 2015,fr,MarianaSordo1,Mariana Sordo,"",200,315,671739537043820544
RT @ValaAfshar: A sculpture in Berlin by Issac Cordal called 'Politicians Discussing Global Warming' #COP21 https://t.co/dnVy5wcrst,0,123,Tue Dec 01 17:16:00 +0000 2015,en,joanhward,Joan Ward,"",8,237,671739538507608064
To share with your non-science friends: Short Answers to Hard Questions About #ClimateChange https://t.co/YCjGPNZcsl #COP21,1,0,Tue Dec 01 17:16:00 +0000 2015,en,elizabethbrw,Elizabeth Brown,Eastern Time (US & Canada),211,391,671739538599997440
"RT @JustinTrudeau: To fight climate change, we’re all in this together. Canada is back. #COP21 https://t.co/atvk3L09C8",0,867,Tue Dec 01 17:16:01 +0000 2015,en,LSC_ASN,AbStewardshipNetwork,"",422,545,671739541112262656
RT @GettyImages_fr: Le réchauffement climatique c'est aussi ça. #cop21 #glacier https://t.co/hxvziOmaxI https://t.co/Zgmo7mk29J,0,1,Tue Dec 01 17:16:02 +0000 2015,fr,Mandiboule,Amandine Bonnefis,Paris,246,1747,671739543150837764
"RT @WWFnoticias: Por el aire, la lluvia y lo que consumimos a diario. TODOS NECESITAMOS LOS BOSQUES https://t.co/oRZVmq4v84 #COP21 https://…",0,42,Tue Dec 01 17:16:02 +0000 2015,es,Joseraul_96,José Raúl,Madrid,133,3630,671739543318618112
RT @peddoc63: Perfect... Pig Pen tells Charlie Brown to clean up his act. #COP21  @HeyTammyBruce https://t.co/qBehC3YyE8,0,23,Tue Dec 01 17:16:02 +0000 2015,en,Bikermann1960,Bikermann,Eastern Time (US & Canada),143,7509,671739543347970048
"#cop21 Les CRS saccagent le mémorial pour les morts des attentats place de la République #vidéos #photos 
https://t.co/Eu0GhiuFx1",0,0,Tue Dec 01 17:16:02 +0000 2015,fr,YvesCambus,Yves Cambus,Paris,1601,86356,671739544274890752
"RT @actugabon: Suivez la conférence sur le climat (COP21) en live ici...
Avec la participation active de notre Président Ali... https://t.c…",0,4,Tue Dec 01 17:16:02 +0000 2015,fr,alexia_madjinou,madjinou Alexia,"",168,3960,671739545512247297
"RT @GroupeLaPoste: #COP21 Stéphanie Scouppe : ""Un de nos objectifs est de pousser les postes à être ambitieuses"" #LaPosteLive",0,4,Tue Dec 01 17:16:03 +0000 2015,fr,MichaGUERIN,Mickael GUERIN,"",1425,17688,671739547315740672
"RT @JunkScience: Allies(?) who depend on US for defense, want to CO2 tax US economy into oblivion. https://t.co/X4yAbkUtdy #COP21 https://t…",0,12,Tue Dec 01 17:16:03 +0000 2015,en,LEDHEAD7,MICHAEL KELLEY,"",8,144,671739547663933440
La COP21 énerve Sarkozy https://t.co/gp2mZ0M9Yr via @libe,0,1,Tue Dec 01 17:16:03 +0000 2015,fr,clairlain,Claire Lamac Bismuth,"",1017,9198,671739547739361280
RT @350France: Briefings sur la mobilisation à la fin de la #COP21: https://t.co/l4l9j3JFiy rejoignez le #webcastD12,0,2,Tue Dec 01 17:16:03 +0000 2015,fr,350Europe,350.org Europe,"",2518,3135,671739549060636672
RT @lesinrocks: COP21 : une vidéo de Daren Aronofsky et Massive Attack projetée sur les murs de l’Assemblée https://t.co/nsTLLWIhMR https:/…,0,14,Tue Dec 01 17:16:03 +0000 2015,fr,zpider67,laurent kuhn,Paris,108,7926,671739549249380353
RT @COP21: #COP21 Getting back to life. Ready for day 2 discussions and solutions futureisclea... (Vine by @solarimpulse) https://t.co/UYRR…,0,28,Tue Dec 01 17:16:03 +0000 2015,en,gianlurandazzo,gianluca randazzo,Rome,195,1233,671739549500973056
Vidéo: COP21 – Discours du Président Alpha Condé https://t.co/NbbtFNKY3n,0,0,Tue Dec 01 17:16:03 +0000 2015,fr,Actuconakry,Actuconakry.com,UTC,1507,5248,671739550717239297
"RT @JunkScience: Whatever side of the climate debate you're on, this cartoon ought to resonate. #COP21 https://t.co/Fed6Q31rY0",0,11,Tue Dec 01 17:16:04 +0000 2015,en,happyfamily837,HF,"",1898,36182,671739551728197632
#news Obama Pledges Support to Island Nations at COP21: President Barack Obama has pledged to support… https://t.co/cQ3HxN6uMY #millennials,0,0,Tue Dec 01 17:16:04 +0000 2015,en,ZaahiraJones,Zaahira Jones,Central Time (US & Canada),71169,8750,671739553569357824
Proud to be one of 100+ companies calling for a fair and strong climate deal in Paris https://t.co/Q4iPFhyuLO #COP21,0,0,Tue Dec 01 17:16:04 +0000 2015,en,GuggenheimPtnrs,Guggenheim Partners,Eastern Time (US & Canada),10180,509,671739554999603200
RT @UNICEF: #climatechange disproportionately affects the poorest and most vulnerable children. #COP21 https://t.co/KYQ1mO2Qby,0,73,Tue Dec 01 17:16:04 +0000 2015,en,TKnorr14,TomK,"",32,1606,671739555377229826
"RT @EspargiliereJu: A développer en IDF ! #changeonsdair RT @revuedepresse30 ""Le téléworking et son incidence sur l’environnement "" https:/…",0,3,Tue Dec 01 17:16:05 +0000 2015,fr,recuweb_fr,fr.recuweb.com,Ljubljana,1798,49187,671739555788152832
"RT @TV3alacarta: Els 7 punts del #canviclimàtic.
""La supervivència de la Terra, els codis del clima"". ▶https://t.co/hB2ACWJO0q
#COP21 https…",0,1,Tue Dec 01 17:16:05 +0000 2015,und,angelstousferre,angels tous ferre,"",54,1562,671739558116093952
Why some conservatives still won't accept climate change is real https://t.co/FcIjBlwKUb via @HuffPostScience #cop21 #Trump #GOP,0,0,Tue Dec 01 17:16:05 +0000 2015,en,miekamonster,mieka west,"",246,2327,671739558455734272
RT @Min_Agriculture: [#COP21] #Photos de la conférence sur le volet #agriculture du plan d’action Lima-Paris https://t.co/jluptjyFEs,0,2,Tue Dec 01 17:16:06 +0000 2015,fr,ArnoCarpon,Arnaud Carpon,Athens,2064,1953,671739560032935937
RT @MorenoBID: Hoy en la #COP21 tuve el honor de conversar con representantes de las comunidades asháninka y awajún de #Perú https://t.co/F…,0,4,Tue Dec 01 17:16:06 +0000 2015,es,luispipa2013,luis francisco,"",45,906,671739560158711808
"Teen Girl Sues NC Over Climate Change, Gets Told To Go Back To Texting And Talking About Boys https://t.co/19sLVruBxC #ClimateChange #COP21",0,0,Tue Dec 01 17:16:06 +0000 2015,en,CognizantTrader,Fernando Escobar,Mountain Time (US & Canada),78,299,671739560422862848
RT @NOAAClimate: TODAY LIVE FROM PARIS: #COP21 Youth Engagement on #ClimateChange Telecon https://t.co/r8IGQVNi7x @ClimateLit https://t.co/…,0,9,Tue Dec 01 17:16:06 +0000 2015,en,coffeelove_11,S.H.W.E,Pacific Time (US & Canada),36,311,671739561848909824
RT @B_Roger_Petit: Matzneff contre la génération Bataclan: l'inquiétant défi réac qui attend Hollande https://t.co/hgZ6hBawEZ #robertmenard…,0,4,Tue Dec 01 17:16:06 +0000 2015,fr,Felidoumayrenc,Feliciadoumayrenc,"",85,712,671739561924513796
RT @AFP_Services: Ségolène Royal et Nicolas Hulot inaugurent les Espaces génération climat #COP21 https://t.co/IEUiSIClZw,0,3,Tue Dec 01 17:16:06 +0000 2015,fr,HPeskine,Helene Peskine,"",450,1614,671739562805362688
"RT @Bref_je_tweet: - avoir un bébé en 2015
- l'appeler Ozone 
- changer plusieurs fois la couche d'ozone 
- sauver la #COP21 
#UnSloganPour…",0,41,Tue Dec 01 17:16:08 +0000 2015,fr,SClochard,Sarah,"",17,143,671739569524645892
RT @Nuclear4Climate: My pledge to tackle #climatechange. I support #Nuclear4Climate during #COP21 https://t.co/iPFEcbZYqY,0,2,Tue Dec 01 17:16:08 +0000 2015,en,boris_lengoc,Boris Le Ngoc,Greenland,241,515,671739570564816896
RT @SenMarkey: US has always led on great challenges &amp; #climatechange is no exception. My take on #COP21 &amp; #cleanenergy in @TIME https://t.…,0,4,Tue Dec 01 17:16:08 +0000 2015,en,SLHDC,Stephanie H. Damassa,Quito,967,5672,671739570883547136
COP21: YouTube se une al evento https://t.co/OFtF2BFyCr,0,0,Tue Dec 01 17:16:08 +0000 2015,en,infonotaz,Infonotaz,Eastern Time (US & Canada),219,41779,671739571063947269
"#MardiPolitique avec @IanBrossat, adjoint PCF à la Mairie de Paris sur @RFI #COP21 #AttentatsParis #Regionales2015 https://t.co/8RW9PbBiI6",0,0,Tue Dec 01 17:16:08 +0000 2015,fr,RFImag,RFI Mag,Athens,4637,17298,671739571374301184
Vidéo: COP21 – Discours du Président Alpha Condé https://t.co/NbbtFNKY3n https://t.co/9jhDaJW5aS,0,0,Tue Dec 01 17:16:09 +0000 2015,fr,Actuconakry,Actuconakry.com,UTC,1507,5248,671739572364156928
Upcoming results of #COP21: Agreement to set emission limits at #COP22 ... or #COP30 ... but only if convenient.,0,0,Tue Dec 01 17:16:09 +0000 2015,en,BigBen212,Ruben Schönefeld,Mountain Time (US & Canada),97,4224,671739573395853313
RT @eclgovernewz: COP21 : 12 pays se sont soustraits à tout engagement pour le climat - BFM TV https://t.co/ahtdCS8Djr https://t.co/czKiqJ9…,0,5,Tue Dec 01 17:16:09 +0000 2015,fr,shineboy74c,Robert José,"",118,6840,671739573588926465
RT @EPA: .@GinaEPA is heading to Paris with other world leaders for #COP21. Follow her for updates as they develop a plan to #ActOnClimate.,0,23,Tue Dec 01 17:16:09 +0000 2015,en,EPAnewengland,EPA New England,Eastern Time (US & Canada),9607,4720,671739573823791105
Vidéo: COP21 – Discours du Président Alpha Condé https://t.co/NbbtFNKY3n https://t.co/O6VAXDQxFC,0,0,Tue Dec 01 17:16:09 +0000 2015,fr,Actuconakry,Actuconakry.com,UTC,1507,5248,671739574255661056
@Irish_Rose14 @ClimateTalker @COP21 @ClimateReality @UNFCCC #govegan #banlivestocking #overpopulation,0,0,Tue Dec 01 17:16:09 +0000 2015,und,ch_soccini,christiana soccini,Amsterdam,139,3763,671739575216271360
"RT @linnyitssn: So if God created the Earth and Obama is a Muslim extremist, then a Muslim extremist is saving the Earth cuz Christians won…",0,24,Tue Dec 01 17:16:09 +0000 2015,en,sounthernborn,BrandonLee1995,"",46,106,671739575287554048
RT @UN_Spokesperson: #NoonBriefing topics expected: @COP21 @MONUSCO #Syria @UNiraq #Thailand #WorldAIDSDay @UNAIDS &amp;more https://t.co/EEvgl…,0,4,Tue Dec 01 17:16:09 +0000 2015,en,peacfulasfuck,KD,Central Time (US & Canada),1089,44853,671739576310824960
RT @ruhithallon: Pls S&amp;S Tell #COP21 leaders to STOP PUTTING #PalmOiI IN OUR PRODUCTS https://t.co/jnLLZunEgC @Pickle_Parade,0,1,Tue Dec 01 17:16:10 +0000 2015,en,Pickle_Parade,SamsaraⓋ,London,210,972,671739576499720192
"RT @arnaudelaunay: #COP21: le #Medef au Bourget demain et vendredi.
Programme détaillé ici : https://t.co/6MCrqpQ9kH",0,2,Tue Dec 01 17:16:10 +0000 2015,fr,FranceMob,Gilbert 44,Paris,720,260046,671739576986267649
"RT @PatChappatte: #cop21 Heads of State Gather in Paris - © Chappatte in Le Temps, Switzerland https://t.co/xEJgwpUmgT",0,32,Tue Dec 01 17:16:10 +0000 2015,en,ayasophia,yavuz altun,Istanbul,2599,37519,671739576994672641
"RT @arnaudelaunay: #COP21: le #Medef au Bourget demain et vendredi.
Programme détaillé ici : https://t.co/6MCrqpQ9kH",0,2,Tue Dec 01 17:16:10 +0000 2015,fr,Loupo85,Gilbert MAHE,Paris,3317,770103,671739577024032769
RT @StationCDRKelly: The thin film of the atmosphere of our #EarthRightNow glows over #Paris &amp; #COP21 from @space_station. #YearInSpace htt…,0,3249,Tue Dec 01 17:16:10 +0000 2015,en,2009yurien,此花　Ƹ̵̡Ӝ̵̨̄Ʒ 百合杏,Tokyo,1620,161216,671739577883750400
RT @CreativeReview: Brandalism uses Paris ad space and Twitter to target #COP21 Climate Talk sponsors https://t.co/UWXLIzpWDN https://t.co/…,0,89,Tue Dec 01 17:16:10 +0000 2015,en,PGloiretcher,PG41,"",170,2045,671739579561590788
RT @MikeHudema: Hah! Eco-activists #Brandalism launch #Paris #COP21 ad takeover https://t.co/5zK942DmRQ #climate #art #100possible https://…,0,25,Tue Dec 01 17:16:10 +0000 2015,en,QIVancouver,QI Vancouver,Pacific Time (US & Canada),197,3508,671739580404535300
"RT @WhiteHouse: “We’ve increased production of clean energy, and worked to reduce emissions”  —@POTUS at #COP21 #ActOnClimate https://t.co/…",0,221,Tue Dec 01 17:16:11 +0000 2015,en,MarkH_25,18th of November,Central Time (US & Canada),454,15330,671739580710699008
RT @Nuclear4Climate: We have to act now to address #climatechange.We support the grassroots initiative #Nuclear4Climate during the #COP21 h…,0,2,Tue Dec 01 17:16:11 +0000 2015,en,boris_lengoc,Boris Le Ngoc,Greenland,241,515,671739580903747584
RT @UNICEF: #climatechange disproportionately affects the poorest and most vulnerable children. #COP21 https://t.co/KYQ1mO2Qby,0,73,Tue Dec 01 17:16:11 +0000 2015,en,Bus_Bee_97,Colette O'Meara,"",79,3252,671739581432250368
"A switch to two wheels could significantly cut emissions
https://t.co/59OD9pzW5S
#SolutionsFor #COP21
#weLOVEcycling https://t.co/fvWQAA1TKf",1,1,Tue Dec 01 17:16:11 +0000 2015,en,Sustainia,Sustainia,Athens,14386,13853,671739582371733505
RT @actugabon: COP21 PARIS: Discours du President Ali BONGO ONDIMBA https://t.co/KeiWJOqAtn,0,3,Tue Dec 01 17:16:11 +0000 2015,fr,alexia_madjinou,madjinou Alexia,"",168,3960,671739584347250688
RT @IOM_Dev: Elephant in the room  #COP21 Make migration part of solution instead of a problem https://t.co/paL3tszoaY @irinnews https://t.…,0,4,Tue Dec 01 17:16:12 +0000 2015,en,JSandlerClarke,Joe Sandler Clarke,Amsterdam,1368,5266,671739584955490304
"De l'Arctique aux îles, @SecretaryJewell parle de la résilience face au #changementclimatique à la #COP21 @US_Center https://t.co/T35KF9Y8ku",0,0,Tue Dec 01 17:16:12 +0000 2015,fr,USAenFrancais,USA en Français,Central Time (US & Canada),4998,3908,671739585748180992
RT @Driax75: Kan sa tinvite ala cop21 alor ke dan ton pays ya ni route ni usine et ke la seul pollution et du o pet des dauphin https://t.c…,0,347,Tue Dec 01 17:16:12 +0000 2015,fr,andreataylorz,namae,Athens,113,11677,671739587757252609
RT @WHSummit: More investment is needed now to help communities better prepare for climate-related disasters #COP21 #ReShapeAid https://t.c…,0,16,Tue Dec 01 17:16:12 +0000 2015,en,KathrynTaetzsch,Kathryn,"",96,463,671739587887169537
RT @LCVoters: President @BarackObama says that no nation is ‘immune’ to global warming. #COP21 #ActOnClimate https://t.co/E69hXno3Ut,0,1,Tue Dec 01 17:16:13 +0000 2015,en,JP_Revere,Christian Thalacker,Eastern Time (US & Canada),1137,32334,671739589254619136
What has climate change got to do with human rights? https://t.co/1w9gIPWoVB #cop21 #humanrights #climatechange #amnesty,0,0,Tue Dec 01 17:16:13 +0000 2015,en,mareklibor,Libor Marek,Prague,507,2787,671739590559010816
"RT @Nuclear4Climate: ""We need nuclear to ensure a sustainable &amp; lowcarb growth"" José Ramon Torralbo from Spain #Nuclear4Climate https://t.c…",0,3,Tue Dec 01 17:16:13 +0000 2015,en,boris_lengoc,Boris Le Ngoc,Greenland,241,515,671739591263678464
RT @WFP: Interactive map: How #climate change could affect food insecurity around the world https://t.co/EEePfxPfIq #COP21 https://t.co/0g3…,0,77,Tue Dec 01 17:16:13 +0000 2015,en,iozispeaks,Stephanie Gentle,"",901,1021,671739591636873216
RT @LeJDLE: Plus que jamais @POTUS croit en un accord à Paris. https://t.co/osP10zMspA #COP21,0,3,Tue Dec 01 17:16:14 +0000 2015,fr,Opritchnik,Volodia Opritchnik,Paris,1520,8375,671739593289572352
One of so many compelling reasons why #COP21 must be a success  https://t.co/84JLOdd1dW,0,0,Tue Dec 01 17:16:14 +0000 2015,en,MariaBerlekom,Maria Berlekom,"",156,544,671739593746726912
RT @StationCDRKelly: The thin film of the atmosphere of our #EarthRightNow glows over #Paris &amp; #COP21 from @space_station. #YearInSpace htt…,0,3249,Tue Dec 01 17:16:14 +0000 2015,en,stanleymota,Oscar Cortes,Eastern Time (US & Canada),39,641,671739594623332352
RT @samirsaran: I am amazed that this man is not even embarrassed tweeting this - #shame #COP21 #OECDGreed https://t.co/eH230V9G6u,0,33,Tue Dec 01 17:16:14 +0000 2015,en,SirTrafalgarLaw,Trafalgar Law,"",48,4385,671739595541708800
RT @timmcdonnell: .@realDonaldTrump just gave dumbest possible rebuttal to Obama's big Paris speech https://t.co/cc5a5vszjC #COP21 https://…,0,14,Tue Dec 01 17:16:14 +0000 2015,en,bycon11,Nano,"",168,12710,671739595768270849
